,year,date,Average_humidity,Average_dewpoint,Average_barometer,Average_windspeed,Average_gustspeed,Average_direction,Rainfall_for_month,Rainfall_for_year,Maximum_rain_per_minute,Maximum_temperature,Minimum_temperature,Minimum_pressure,Maximum_pressure,Maximum_windspeed,Maximum_gust_speed,Maximum_humidity,Minimum_humidity,Maximum_heat_index
4749,2017,Jun-28,45,35.5,29.7,4.1,6.7,276,0.68,2.68,0.16,89.3,14.2,93,8,30.207,29.154,29.9,40.3,85.3
4750,2017,Jun-29,45,35.6,29.7,4.1,6.6,276,0.75,2.75,0.16,89.3,14.2,93,8,30.146,29.154,29.9,40.3,85.3
4751,2017,Jun-30,45,35.7,29.7,4.1,6.6,276,0.78,2.78,0.16,89.3,14.2,93,8,30.145,29.154,29.9,40.3,85.3
4752,2017,Average and,46,35.7,29.72,4,6.5,276,3.528,5.528,0.16,89.3,14.2,93,8,30.21,29.15,29.9,40.3,85.3
4753,2017,Jul-01,48,35.9,29.8,2.2,3.7,276,0,5.53,0,76.5,37.9,91,16,30.005,29.699,13.8,18.4,77.1
4754,2017,Jul-02,35,30.5,29.8,3.1,5,277,0,5.53,0,83.2,39.8,71,10,29.918,29.642,18.4,28.8,80.5
4755,2017,Jul-03,32,33.4,29.7,4.9,7.6,276,0,5.53,0,78.3,48.3,61,17,29.846,29.625,24.2,33.4,77.5
4756,2017,Jul-04,37,35.4,29.8,2.4,4.1,276,0.04,5.57,0.01,81.6,47.7,71,12,29.975,29.667,18.4,26.5,79.4
4757,2017,Jul-05,38,34.7,29.9,2.2,3.7,275,0.04,5.57,0,86.1,41.3,78,11,30.081,29.742,15,19.6,82.8
4758,2017,Jul-06,36,36,29.9,2.1,3.6,276,0.05,5.58,0.01,86.3,46.8,59,14,30.005,29.803,18.4,24.2,82.9
4759,2017,Jul-07,64,45.5,30,1.8,3.1,271,0.44,5.97,0.07,83.4,44.9,88,17,30.208,29.826,18.4,24.2,80.7
4760,2017,Jul-08,68,48,30,1.3,2.4,273,0.54,6.07,0.02,74.4,45.8,93,33,30.127,29.821,9.2,18.4,77.4
4761,2017,Jul-09,59,45.2,29.8,1.6,2.8,273,0.6,6.13,0.01,83.6,44.5,89,16,30.069,29.667,17.3,25.3,81.1
4762,2017,Jul-10,56,45.4,29.7,2.3,3.8,273,0.62,6.15,0.01,84.7,47.6,88,19,29.867,29.613,11.5,19.6,82.3
4763,2017,Jul-11,48,45.3,29.6,4.2,6.4,275,0.67,6.2,0.01,81.4,54.4,89,22,29.704,29.517,15,24.2,79.7
4764,2017,Jul-12,65,49.7,29.8,1.4,2.6,272,0.68,6.21,0.01,69.4,54.4,82,44,29.917,29.569,6.9,11.5,77.4
4765,2017,Jul-13,58,45,29.9,2,3.6,275,0.68,6.21,0,76.7,45.4,93,23,29.999,29.838,11.5,16.1,78
4766,2017,Jul-14,51,43.8,29.9,2.4,4.1,274,0.68,6.21,0,81.1,45.4,87,21,30.03,29.801,11.5,18.4,79.7
4767,2017,Jul-15,53,43.9,29.9,2.5,4.3,276,0.68,6.21,0,78.1,47.6,88,24,30.015,29.854,13.8,19.6,78.4
4768,2017,Jul-16,53,43.7,29.8,2.5,4.2,275,0.68,6.21,0,80.7,43.2,85,28,29.975,29.642,13.8,19.6,79.7
4769,2017,Jul-17,48,43.1,29.7,1.7,3,276,0.69,6.22,0.01,84.3,47.7,80,19,29.784,29.566,18.4,20.7,81.6
4770,2017,Jul-18,44,42.5,29.7,3.1,4.9,276,0.69,6.22,0,81.8,49.9,76,22,29.808,29.644,12.7,17.3,79.9
4771,2017,Jul-19,51,44.7,29.8,3.6,5.6,276,0.74,6.27,0.01,87.6,50.2,76,17,29.943,29.638,12.7,19.6,84
4772,2017,Jul-20,55,49.5,29.8,2.8,4.7,273,0.74,6.27,0,83.4,54.8,76,33,29.922,29.66,15,19.6,81.9
4773,2017,Jul-21,62,48,29.7,3.3,5.1,272,1.67,7.2,0.08,82.6,55,91,22,29.872,29.642,15,20.7,80.5
4774,2017,Jul-22,67,49.4,29.8,1.4,2.5,273,1.87,7.4,0.05,77,48.6,93,31,29.947,29.713,20.7,24.2,77.9
4775,2017,Jul-23,57,46.2,29.8,1.8,3,271,1.87,7.4,0,80.1,46.1,90,28,29.941,29.67,11.5,17.3,79.5
4776,2017,Jul-24,47,42.2,29.7,2.2,3.7,271,1.9,7.43,0.01,84.7,48,84,15,29.843,29.521,16.1,24.2,82
4777,2017,Jul-25,62,47.6,29.7,1.7,2.9,273,1.96,7.49,0.01,79.4,51.9,92,27,29.917,29.469,11.5,17.3,78.7
4778,2017,Jul-26,86,55.1,29.9,1.3,2.3,273,2.22,7.75,0.02,71.1,53.1,95,58,29.958,29.734,10.4,13.8,76.2
4779,2017,Jul-27,76,54.7,29.8,0.1,0.2,274,2.3,7.83,0.01,74.9,50.4,96,52,29.962,29.705,3.5,4.6,77.5
4780,2017,Jul-28,62,49,29.8,0,0,284,2.35,7.88,0.01,80.3,48.3,91,24,29.858,29.672,0,0,80
4781,2017,Jul-29,71,51.7,29.8,0,0,284,2.37,7.9,0.01,72,54.7,92,36,29.926,29.716,0,0,77.4
4782,2017,Jul-30,69,50.8,29.9,0,0,284,2.37,7.9,0,75.3,50.1,92,41,29.99,29.819,0,0,77.7
4783,2017,Jul-31,55,42.6,30,0,0,284,2.37,7.9,0,79.6,44.3,94,22,30.061,29.859,0,0,78.8
4784,2017,Average and,55,44.5,29.814,2,3.3,275,2.366,7.894,0.08,87.6,37.9,96,10,30.21,29.47,24.2,33.4,84
4786,2017,Aug-01,53,40.8,30,0,0,284,0.01,7.9,0.01,75.8,44.9,89,22,30.064,29.914,0,0,77.4
4787,2017,Aug-02,54,41,29.9,0,0,284,0.03,7.92,0.01,80.3,41.6,84,17,30.006,29.82,0,0,78.7
4788,2017,Aug-03,83,47.8,30,0,0,284,0.23,8.12,0.01,59.6,50.4,92,56,30.089,29.87,0,0,59.6
4789,2017,Aug-04,51,40.5,29.8,2.7,4.3,274,0.25,8.14,0.01,84.1,46.2,94,14,30.037,29.503,13.8,25.3,81.4
4790,2017,Aug-05,51,42.9,29.6,7.1,10.6,274,0.45,8.34,0.03,79.4,46.5,89,25,29.796,29.471,18.4,25.3,78.7
4791,2017,Aug-06,84,48.8,29.9,1.9,3.4,273,0.5,8.39,0.01,65.3,42.9,95,61,29.966,29.731,10.4,13.8,65.3
4792,2017,Aug-07,90,48.5,30,1.4,2.8,275,0.99,8.88,0.01,55.3,46.4,94,83,30.069,29.838,9.2,12.7,55.3
4793,2017,Aug-08,83,46.5,30,1.5,2.6,270,1.07,8.96,0.01,65.6,43.5,96,51,30.101,29.897,13.8,20.7,65.6
4794,2017,Aug-09,81,46.6,30,1.8,3,269,1.28,9.17,0.05,65.8,43.6,95,49,30.099,29.875,16.1,24.2,65.8
4795,2017,Aug-10,82,47.9,30,2.6,4.3,275,1.3,9.19,0.01,67.6,45.2,96,50,30.117,29.881,15,21.9,67.6
4796,2017,Aug-11,72,45.9,30,1.8,3.2,277,1.3,9.19,0,71.1,41.3,96,40,30.132,29.818,11.5,16.1,77.5
4797,2017,Aug-12,53,40.9,29.8,5.2,7.7,271,1.3,9.19,0,73.5,44.6,90,26,29.891,29.644,19.6,26.5,77.3
4798,2017,Aug-13,57,42.5,29.7,3.9,6.1,273,1.31,9.2,0.01,75.8,46.1,86,24,29.816,29.644,18.4,24.2,77.4
4799,2017,Aug-14,55,42.3,29.6,3.4,5.4,273,1.34,9.23,0.01,78.5,46.8,87,22,29.77,29.538,15,25.3,78
4800,2017,Aug-15,56,42.1,29.6,3.7,5.8,271,1.38,9.27,0.01,74.9,45.2,92,19,29.694,29.511,16.1,24.2,77.4
4801,2017,Aug-16,61,42.2,29.8,2.8,4.6,275,1.45,9.34,0.02,64.3,44.2,86,41,29.967,29.581,12.7,19.6,64.3
4802,2017,Aug-17,54,36.5,29.9,2.7,4.6,273,1.45,9.34,0,78.1,38.2,93,18,30.054,29.795,16.1,26.5,77.7
4803,2017,Aug-18,47,38.7,29.8,1.7,3.1,274,1.45,9.34,0,80.5,42.3,76,15,29.963,29.751,11.5,18.4,78.9
4804,2017,Aug-19,40,32.5,29.7,2.9,4.8,275,1.45,9.34,0,86.5,41.8,82,7,29.9,29.646,16.1,25.3,83.1
4805,2017,Aug-20,39,36.6,29.7,2.3,3.8,270,1.5,9.39,0.02,79,50.1,67,17,29.855,29.619,15,19.6,78
4806,2017,Aug-21,55,40.8,29.9,2.2,3.5,270,1.5,9.39,0,80.5,42.5,83,19,29.977,29.722,13.8,20.7,79
4807,2017,Aug-22,66,45.8,30,2.2,3.8,276,1.51,9.4,0.01,73.9,40.9,94,38,30.094,29.862,12.7,19.6,77.4
4808,2017,Aug-23,50,40.4,29.8,2.7,4.3,272,1.51,9.4,0,78.3,48.5,75,17,29.921,29.762,15,19.6,77.6
4809,2017,Aug-24,56,40.3,29.8,1.6,2.9,274,1.52,9.41,0.01,77.6,41.9,87,19,29.929,29.664,13.8,19.6,77.5
4810,2017,Aug-25,47,37.2,29.8,2.3,3.9,275,1.52,9.41,0,78.1,41.3,78,20,29.881,29.717,16.1,24.2,77.6
4811,2017,Aug-26,40,33.4,29.9,2.1,3.6,276,1.52,9.41,0,84.5,42.5,76,13,30.045,29.791,23,27.6,81.5
4812,2017,Aug-27,44,36.9,30,1.9,3.5,277,1.52,9.41,0,77.2,43.5,69,22,30.074,29.839,15,19.6,77.6
4813,2017,Aug-28,50,37.8,29.9,1.7,3.2,276,1.52,9.41,0,82.6,40.3,88,15,30.076,29.846,10.4,19.6,80.2
4814,2017,Aug-29,51,38.1,29.9,2,3.2,272,1.66,9.55,0.01,81.6,41.1,81,17,30.066,29.822,19.6,28.8,79.5
4815,2017,Aug-30,52,39.6,29.9,1.7,2.8,273,1.66,9.55,0,77.9,42.1,81,20,30.015,29.781,18.4,28.8,77.7
4816,2017,Aug-31,64,44.3,29.8,2.6,4,272,2.01,9.9,0.02,78.3,44.5,88,22,29.976,29.733,15,19.6,78
4817,2017,Average and,59,41.5,29.856,2.3,3.8,274,2.012,9.905,0.05,86.5,38.2,96,7,30.13,29.47,23,28.8,83.1
4819,2017,Sep-01,52,40.8,29.9,3,4.9,272,0.01,9.92,0.01,78.1,47.3,92,20,29.943,29.754,16.1,25.3,77.7
4820,2017,Sep-02,51,38.9,30,1.3,2.6,261,0.01,9.92,0,79.2,40.3,88,21,30.114,29.896,10.4,20.7,78.5
4821,2017,Sep-03,40,33.1,29.9,1.8,3.2,267,0.01,9.92,0,88.6,42.9,81,10,30.051,29.82,13.8,19.6,84.7
4822,2017,Sep-04,43,34.2,29.9,2.8,4.8,276,0.01,9.92,0,85.9,41.5,68,8,30.096,29.792,16.1,25.3,82.6
4823,2017,Sep-05,60,39.3,30.1,2.7,4.7,278,0.01,9.92,0,64.7,41.3,82,40,30.194,29.915,10.4,16.1,64.7
4824,2017,Sep-06,60,37.6,30,1.6,3,272,0.01,9.92,0,72.8,34.1,94,27,30.21,29.871,10.4,16.1,77.2
4825,2017,Sep-07,50,34.4,29.9,1.7,3.2,275,0.01,9.92,0,76.1,37.6,89,18,30.018,29.768,11.5,18.4,76.6
4826,2017,Sep-08,55,37.6,29.9,2.8,4.5,269,0.03,9.94,0.01,77.6,39.1,80,19,30.024,29.791,17.3,24.2,77.4
4827,2017,Sep-09,57,41.2,29.9,2.9,4.5,262,0.07,9.98,0.01,82,43.6,88,18,30.007,29.791,18.4,26.5,79.9
4828,2017,Sep-10,60,42.6,30,2.3,3.7,275,0.08,9.99,0.01,78.6,44.3,84,20,30.051,29.83,12.7,19.6,77.9
4829,2017,Sep-11,64,44.7,30,1.2,2.3,273,0.09,10,0.01,77.6,46.2,89,26,30.116,29.895,9.2,13.8,77.7
4830,2017,Sep-12,49,38,29.8,1.8,3.2,274,0.09,10,0,81.1,41.6,91,15,30.019,29.606,11.5,17.3,79.2
4831,2017,Sep-13,38,35.7,29.6,4,6.4,273,0.09,10,0,79.6,51.1,62,17,29.681,29.474,17.3,28.8,78.3
4832,2017,Sep-14,46,37.2,29.6,3.7,5.6,268,0.1,10.01,0.01,75.4,47.6,68,20,29.693,29.445,18.4,26.5,76.3
4833,2017,Sep-15,34,29.3,29.5,8.1,12.1,272,0.12,10.03,0.01,71.5,48,72,15,29.728,29.388,23,32.2,74.3
4834,2017,Sep-16,51,31.3,29.8,6.6,9.6,272,0.13,10.04,0.01,64.2,39.2,86,15,30.044,29.576,25.3,34.5,64.2
4835,2017,Sep-17,67,35.6,29.9,2.4,3.9,277,0.13,10.04,0,68.3,30.9,92,20,30.168,29.811,18.4,24.2,74.3
4836,2017,Sep-18,49,29,29.8,4,5.9,272,0.13,10.04,0,72,33.2,90,15,30.042,29.489,19.6,26.5,74
4837,2017,Sep-19,19,18.3,29.4,8.9,13,272,0.13,10.04,0,72.1,53.5,41,11,29.498,29.217,26.5,38,73.4
4838,2017,Sep-20,39,29.3,29.6,6.6,9.6,273,0.13,10.04,0,72.5,39.9,61,17,29.712,29.423,21.9,31.1,75.1
4839,2017,Sep-21,30,20.9,29.5,4.9,7.5,273,0.13,10.04,0,78.6,35,68,10,29.658,29.284,20.7,28.8,77.2
4840,2017,Sep-22,45,28.8,29.5,2.8,4.8,277,0.13,10.04,0,71.6,33.5,74,18,29.744,29.376,29.9,31.1,75.6
4841,2017,Sep-23,78,36.8,29.7,2.2,3.8,277,0.36,10.26,0.01,58.9,35.8,92,47,29.875,29.591,16.1,19.6,58.9
4842,2017,Sep-24,90,36.7,29.9,1.6,3.1,275,0.69,10.59,0.01,45.1,33.8,93,76,30.006,29.722,10.4,13.8,45.1
4843,2017,Sep-25,79,32.3,30,1.6,3,275,0.69,10.59,0,51.1,28.8,93,55,30.126,29.902,11.5,19.6,51.1
4844,2017,Sep-26,72,33.8,30.1,1.7,3.2,275,0.69,10.59,0,53.5,31.3,92,47,30.167,29.987,10.4,13.8,53.5
4845,2017,Sep-27,83,39,30.2,1,2.1,275,0.69,10.59,0,47,42.1,90,77,30.215,30.066,5.8,10.4,47
4846,2017,Sep-28,88,39.9,30.2,1.1,2.2,275,0.87,10.77,0.01,47.3,40.6,93,76,30.221,30.108,5.8,8.1,47.3
4847,2017,Sep-29,85,39.6,30.1,1.6,2.9,275,0.92,10.82,0.02,56.5,33.5,95,58,30.226,29.978,10.4,12.7,56.5
4848,2017,Sep-30,61,33.2,29.9,4.8,7.4,256,0.92,10.82,0,62.9,35.2,94,22,30.029,29.626,19.6,26.5,62.9
4849,2017,Average and,56,35,29.846,3.1,5,272,0.917,10.823,0.02,88.6,28.8,95,8,30.23,29.22,29.9,38,84.7
4850,2017,Oct-01,70,35,29.6,4.5,7.2,235,0.25,11.07,0.01,58,38.3,87,37,29.739,29.443,16.1,28.8,58
4851,2017,Oct-02,84,30.4,29.8,2.2,3.7,267,0.54,11.36,0.01,38.8,31.8,93,63,29.96,29.643,12.7,21.9,38.8
4852,2017,Oct-03,79,31.2,30.2,1.9,3.2,266,0.59,11.41,0.01,44.1,27.2,89,68,30.344,29.96,9.2,11.5,44.1
4853,2017,Oct-04,74,37.5,30.1,1.4,2.5,262,0.6,11.42,0.01,65.6,29.1,93,43,30.384,29.934,11.5,16.1,65.6
4854,2017,Oct-05,70,35.1,30,1.3,2.5,271,0.6,11.42,0,61.6,33.1,94,36,30.159,29.874,8.1,12.7,61.6
4855,2017,Oct-06,55,23.4,29.9,7.9,12.1,260,0.6,11.42,0,54.7,28.1,93,22,29.991,29.641,32.2,36.8,54.7
4856,2017,Oct-07,28,19.5,29.6,13.5,19.2,268,0.6,11.42,0,68.6,42.3,46,13,29.795,29.441,28.8,42.6,72.6
4857,2017,Oct-08,37,20.6,29.5,6.7,10.2,267,0.67,11.49,0.01,67.3,30.9,93,13,29.783,29.241,20.7,27.6,67.3
4858,2017,Oct-09,90,24.6,30.2,2.5,4.3,274,0.88,11.7,0.02,32.1,20.5,93,86,30.491,29.77,11.5,16.1,32.1
4859,2017,Oct-10,77,23.6,30.4,0.4,1,274,0.91,11.73,0.01,52,12.8,90,40,30.584,30.163,5.8,8.1,52
4860,2017,Oct-11,20,10.1,29.8,7.2,10.6,252,0.91,11.73,0,67.6,26.3,91,8,30.183,29.61,19.6,28.8,67.6
4861,2017,Oct-12,32,21,29.7,6,9,219,0.91,11.73,0,67.4,37.2,66,13,29.893,29.564,26.5,34.5,67.4
4862,2017,Oct-13,57,23.2,29.9,4.4,6.4,28,0.91,11.73,0,62.3,25.6,88,11,30.141,29.834,27.6,34.5,62.3
4863,2017,Oct-14,36,10.9,30,7.9,12.5,71,0.91,11.73,0,48.2,28.1,87,18,30.276,29.614,27.6,38,48.2
4864,2017,Oct-15,24,8.2,30.3,6.3,9.5,62,0.91,11.73,0,62.1,29.5,58,12,30.389,30.136,19.6,27.6,62.1
4865,2017,Oct-16,19,3,30.1,4.6,7.2,54,0.91,11.73,0,71.3,28.5,58,4,30.312,29.894,18.4,26.5,70.6
4866,2017,Oct-17,14,5,29.9,6.3,9.3,67,0.91,11.73,0,69.6,37.5,28,8,30.136,29.771,17.3,25.3,71
4867,2017,Oct-18,18,7.4,29.9,4.6,6.7,60,0.91,11.73,0,68.8,31.8,49,7,30.044,29.754,16.1,25.3,70.3
4868,2017,Oct-19,39,18.4,29.9,1.9,3,77,0.91,11.73,0,72.5,24.7,66,12,30.175,29.621,16.1,20.7,73.8
4869,2017,Oct-20,31,24.2,29.4,7.8,11.5,68,0.91,11.73,0,66.1,40.9,49,16,29.641,29.198,25.3,34.5,66.1
4870,2017,Oct-21,31,8.2,29.8,11.4,17.3,270,0.91,11.73,0,47.9,29.1,69,19,30.144,29.291,26.5,48.3,47.9
4871,2017,Oct-22,30,16.8,30,17.3,24.4,333,0.91,11.73,0,58.9,37.6,41,15,30.164,29.859,34.5,50.6,58.9
4872,2017,Oct-23,45,23.9,30.1,10,15.7,325,0.91,11.73,0,55.7,29.1,76,24,30.468,29.781,36.8,56.4,55.7
4873,2017,Oct-24,42,16,30.4,4.5,7.2,15,0.91,11.73,0,64,20.5,83,15,30.627,30.109,20.7,32.2,64
4874,2017,Oct-25,21,12.8,29.9,7.1,10.4,336,0.91,11.73,0,72.7,31.9,46,7,30.214,29.475,24.2,34.5,72.5
4875,2017,Oct-26,55,18.5,29.9,5.3,8.4,14,0.94,11.76,0.01,54.2,23.8,88,16,30.277,29.438,21.9,32.2,54.2
4876,2017,Oct-27,74,18.9,30.3,2.4,3.9,67,0.97,11.79,0.01,37.3,12.9,88,59,30.442,30.18,12.7,17.3,37.3
4877,2017,Oct-28,48,25,30,6.1,9.7,308,0.98,11.8,0.01,56.5,30.4,71,32,30.184,29.841,20.7,24.2,56.5
4878,2017,Oct-29,42,24.2,29.8,9,13.1,336,0.98,11.8,0,61.8,32.9,82,23,29.893,29.623,26.5,28.8,61.8
4879,2017,Oct-30,82,20.6,30.1,2,3.7,64,0.98,11.8,0,32.9,22.4,88,71,30.27,29.869,8.1,11.5,32.9
4880,2017,Oct-31,45,13.9,29.8,11.1,16.5,307,1.01,11.83,0.01,49.9,22.4,91,15,30.135,29.306,34.5,57.5,49.9
4881,2017,Average and,47,19.7,29.95,6,9.1,311,1.012,11.835,0.02,72.7,12.8,94,4,30.63,29.2,36.8,56.4,73.8
4882,2017,Nov-01,26,17,29.3,19.9,29.3,259,0,11.83,0,59.3,44.6,31,20,29.411,29.24,39.1,62.1,59.3
4883,2017,Nov-02,55,24.8,29.7,7.1,10.3,180,0,11.83,0,60.7,26.4,89,22,30.086,29.389,26.5,34.5,60.7
4884,2017,Nov-03,33,19.5,29.8,11.2,15.7,241,0,11.83,0,60.1,26,91,17,29.925,29.558,23,34.5,60.1
4885,2017,Nov-04,63,30,29.6,3.7,6,239,0.13,11.96,0.01,50.4,37,87,35,29.704,29.594,20.7,29.9,50.4
4886,2017,Nov-05,86,31.6,29.8,3.2,4.8,34,0.34,12.17,0.01,48.5,29.7,94,46,29.936,29.704,11.5,20.7,48.5
4887,2017,Nov-06,59,24.1,29.9,6.2,8.8,313,0.35,12.18,0.01,49.5,28.8,93,29,30.044,29.751,19.6,26.5,49.5
4888,2017,Nov-07,86,23,30.3,0.9,1.6,55,0.59,12.42,0.01,32.1,15.2,90,78,30.382,30.044,6.9,10.4,32.1
4889,2017,Nov-08,58,11.7,30.3,1.7,2.8,340,0.78,12.62,0.04,50.4,4.3,86,19,30.496,30.085,12.7,17.3,50.4
4890,2017,Nov-09,54,14.1,30.1,3.6,5.5,25,0.78,12.62,0,52.8,14.1,81,11,30.307,29.846,17.3,26.5,52.8
4891,2017,Nov-10,36,18.6,29.8,7.5,11.4,2,0.78,12.62,0,55.1,29.5,66,23,29.981,29.66,19.6,31.1,55.1
4892,2017,Nov-11,41,16.4,29.9,6.6,10.3,7,0.78,12.62,0,49.5,27.3,70,25,30.221,29.711,25.3,40.3,49.5
4893,2017,Nov-12,49,14.9,30.3,2.9,4.7,2,0.78,12.62,0,56.5,18,85,15,30.459,29.943,13.8,21.9,56.5
4894,2017,Nov-13,32,17,30,5.3,7.9,19,0.78,12.62,0,59.8,32.8,58,18,30.19,29.819,18.4,26.5,59.8
4895,2017,Nov-14,24,13.3,29.8,10.3,15.1,39,0.78,12.62,0,58.9,40.9,36,17,29.937,29.66,23,36.8,58.9
4896,2017,Nov-15,37,14.3,30,6.5,9.9,38,0.78,12.62,0,53.5,24.4,72,14,30.206,29.82,21.9,33.4,53.5
4897,2017,Nov-16,26,16.7,29.6,12.2,17.6,20,0.78,12.62,0,59.8,45.8,39,19,29.82,29.462,29.9,40.3,59.7
4898,2017,Nov-17,56,26.3,29.5,6.3,9.7,357,0.82,12.66,0.01,51.1,26.1,82,31,29.88,29.274,21.9,31.1,51.1
4899,2017,Nov-18,31,2,30.2,11.8,16.9,323,0.82,12.66,0,37.5,22.4,65,20,30.301,29.88,24.2,35.7,37.5
4900,2017,Nov-19,17,-2.1,30,11.2,16.2,336,0.82,12.66,0,49.9,29.3,32,10,30.213,29.793,28.8,41.4,49.9
4901,2017,Nov-20,14,-2.5,29.7,18.5,27.4,274,0.82,12.66,0,51.7,39.2,44,9,29.795,29.602,35.7,50.6,51.7
4902,2017,Nov-21,66,27.1,30.1,6.8,10.6,223,0.83,12.67,0.01,46.2,30.6,86,36,30.258,29.78,20.7,34.5,46.2
4903,2017,Nov-22,48,29.7,30.1,11.8,17,251,0.83,12.67,0,55.7,43.5,58,36,30.2,30.03,26.5,38,55.7
4904,2017,Nov-23,37,25,29.9,9.5,14,292,0.83,12.67,0,59.9,45.5,57,21,30.1,29.6,25.3,39.1,59.9
4905,2017,Nov-24,34,21.3,29.7,11.4,17,323,0.83,12.67,0,59.6,40.5,72,18,29.831,29.507,31.1,42.6,59.6
4906,2017,Nov-25,27,13.7,30,9.5,14,352,0.83,12.67,0,56,42.5,44,12,30.076,29.807,23,32.2,56
4907,2017,Nov-26,24,16.3,29.9,6.3,9.3,16,0.83,12.67,0,63.5,42.2,43,15,30.074,29.681,20.7,29.9,63.5
4908,2017,Nov-27,20,12.5,29.5,6.7,10,29,0.83,12.67,0,66,37.8,35,11,29.712,29.32,19.6,34.5,66
4909,2017,Nov-28,78,23.7,30.1,2,3.5,59,0.83,12.67,0,41.1,19.5,89,31,30.374,29.552,11.5,16.1,41.1
4910,2017,Nov-29,35,14.7,30,10.2,14.7,337,0.83,12.67,0,55,19.4,88,19,30.256,29.801,26.5,38,55
4911,2017,Nov-30,39,11.7,30.1,6.7,9.9,16,0.83,12.67,0,52.6,15.9,80,18,30.321,29.81,25.3,33.4,52.6
4912,2017,Average and,43,17.6,29.902,7.9,11.7,333,0.831,12.665,0.04,66,4.3,94,9,30.5,29.24,39.1,62.1,66
4913,2017,Dec-01,38,17.6,29.9,10.1,14,34,0,12.67,0,52,28.8,64,26,30.042,29.751,23,33.4,52
4914,2017,Dec-02,36,16.9,29.9,8.4,12.3,30,0,12.67,0,55.1,26.1,72,21,30.068,29.729,23,34.5,55.1
4915,2017,Dec-03,33,17.6,29.5,9.7,14.8,359,0,12.67,0,55.9,33.2,86,18,29.748,29.345,31.1,41.4,55.9
4916,2017,Dec-04,40,4.2,29.9,8.3,12.5,292,0,12.67,0,33.5,20.3,86,26,30.239,29.418,25.3,38,33.5
4917,2017,Dec-05,29,0.2,30.3,9.8,14.6,311,0,12.67,0,42.8,20,41,20,30.368,30.147,21.9,29.9,42.8
4918,2017,Dec-06,36,-2,30.5,5.2,8.3,330,0,12.67,0,29,15.7,55,21,30.596,30.249,23,25.3,29
4919,2017,Dec-07,34,1,30.4,5.6,8.9,291,0,12.67,0,36.2,14.6,41,25,30.589,30.226,18.4,27.6,36.1
4920,2017,Dec-08,20,1,30.2,10,15,10,0,12.67,0,45.8,33.8,36,13,30.252,30.12,21.9,33.4,45.8
4921,2017,Dec-09,13,-5.3,30.2,9.4,13.7,52,0,12.67,0,49.6,33.7,18,10,30.347,30.149,20.7,26.5,49.6
4922,2017,Dec-10,13,-7.4,30.3,8.8,13.3,71,0,12.67,0,52,26,21,7,30.49,30.148,171.4,222,52
4923,2017,Dec-11,15,-3.3,30.2,17.4,31.5,103,0,12.67,0,53.9,26.3,34,8,30.405,30.113,176,249.6,53.9
4924,2017,Dec-12,24,7.3,30.2,17.3,33.7,82,0,12.67,0,59.5,23.5,42,13,30.398,29.827,159.9,222,59.5
4925,2017,Dec-13,26,3.7,29.9,10.7,22.8,84,0,12.67,0,50.8,26.6,84,11,30.045,29.782,181.7,210.5,50.8
4926,2017,Dec-14,57,10.7,30.2,0.1,0.5,79,0.1,12.77,0.01,34,15.6,86,24,30.416,30.022,35.7,52.9,34
4927,2017,Dec-15,18,0.4,29.9,12.4,24.2,78,0.1,12.77,0,48.9,30.3,27,13,30.173,29.697,135.7,166.8,48.9
4928,2017,Dec-16,31,4.1,29.7,0,0,83,0.1,12.77,0,43.5,24.5,79,10,29.897,29.617,0,10.4,43.5
4929,2017,Dec-17,50,11.6,29.9,2.4,7.2,78,0.1,12.77,0,41.8,20.6,84,22,30.084,29.817,51.8,80.5,41.8
4930,2017,Dec-18,35,13.6,29.9,3.8,11.3,80,0.1,12.77,0,45.1,32.7,42,25,29.947,29.836,55.2,100.1,45.1
4931,2017,Dec-19,32,13,29.9,0,0,85,0.1,12.77,0,51.4,29.4,52,20,30.031,29.765,0,3.5,51.4
4932,2017,Dec-20,25,8.6,29.6,2.7,8.4,77,0.1,12.77,0,51.6,26.4,50,16,29.826,29.468,81.7,117.3,51.6
4933,2017,Dec-21,75,8.7,30,0.1,0.2,77,0.11,12.78,0.01,32.2,1.7,83,44,30.339,29.542,24.2,50.6,32.2
4934,2017,Dec-22,54,6.6,30.2,0.3,1.5,77,0.11,12.78,0,32.2,1.7,85,32,30.419,29.906,50.6,67.9,32.2
4935,2017,Dec-23,67,15.8,29.9,0,0.1,86,0.11,12.78,0,31.3,7.4,88,40,30.238,29.778,12.7,42.6,31.3
4936,2017,Dec-24,30,-4.7,30.1,0,0,76,0.11,12.78,0,30.4,6,76,15,30.334,29.996,1.2,13.8,30.4
4937,2017,Dec-25,61,18.5,29.9,0,0,74,0.11,12.78,0,35.9,27.5,81,40,29.996,29.817,0,0,35.9
4938,2017,Dec-26,40,9.8,30,0,0,73,0.11,12.78,0,39.2,26.6,81,23,30.171,29.897,0,0,39.2
4939,2017,Dec-27,28,5.5,30,0,0,73,0.11,12.78,0,39.3,30.9,39,22,30.148,29.966,0,0,39.3
4940,2017,Dec-28,20,2.3,30,0,0,73,0.11,12.78,0,44.3,36,28,16,30.08,29.803,0,0,44.3
4941,2017,Dec-29,16,2,29.8,0,0,73,0.11,12.78,0,53.3,39.2,22,11,29.885,29.694,0,0,53.3
